"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","leaf_n","root_n","exudate_n","soil_n","fungal_control_n","fungal_out_n","fungal_in_n","fungi_old_n","leaf_present","root_present","exudate_present","soil_present","fungal_control_present","fungal_out_present","fungal_in_present","fungi_old_present","plant_present","fungus_present","plant_and_fungus","cross_pattern"
4059,0.912,390.18781,"Unknown","[M+H]+","ion correlated with 971; ion correlated with 3147; ion correlated with 601; ion correlated with 3500; ion correlated with 3614; ion correlated with 3732; ion correlated with 3501; ion correlated with 2055; ion correlated with 3595; ion correlated with 3601; ion correlated with 4224; ion correlated with 4397; ion correlated with 4443; ion correlated with 4467; ion correlated with 2432; ion correlated with 3269",0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1021.11,0,0,0,0,0,0,0,325404,350890,339832,257032,66931,12333,0,0,0,27502,126510,46818,217687,261735,343868,0,0,0,0,0,0,"F4059_mz390.1878_rt0.91",0,350890,350891,TRUE,12,0,0,0,0,3,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Other pattern"
4060,0.72,390.2128,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6766.62,0,0,0,0,0,0,0,0,0,0,0,0,0,2290300,326818,630366,0,0,0,0,0,0,0,0,0,0,0,0,"F4060_mz390.2128_rt0.72",0,2290300,2290301,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4061,1.182,390.21286,"Unknown","[M+H]+","ion correlated with 1625; ion correlated with 1665",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1649.93,0,0,0,0,0,0,0,10490,5484,5495,3452,4464,0,3027440,272681,81374,0,5300,3202,12569,18797,6896,0,0,18726,0,0,0,"F4061_mz390.2129_rt1.18",0,3027440,3027441,TRUE,14,3,1,0,0,3,3,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Other pattern"
4062,1.203,390.24918,"Unknown","[M+H]+","ion correlated with 4639; ion correlated with 1189; ion correlated with 4719; ion correlated with 4929; ion correlated with 4590; ion correlated with 4895; ion correlated with 4673; ion correlated with 4500; ion correlated with 827; ion correlated with 4909; ion correlated with 4954; ion correlated with 1690; ion correlated with 3495; ion correlated with 3284; ion correlated with 4031",0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",622.34,0,0,0,0,0,0,0,0,0,4443,3282,36767,54293,1758526,870967,1673439,0,0,0,3365,0,0,0,0,0,1638,1971,0,"F4062_mz390.2492_rt1.2",0,1758526,1758527,TRUE,10,3,0,0,2,1,1,0,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Other pattern"
4063,2.701,390.32153,"Unknown","[M+H]+","ion correlated with 3944; ion correlated with 3988; ion correlated with 2291; ion correlated with 3218",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",58.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119454,201055,195161,0,0,0,"F4063_mz390.3215_rt2.7",0,201055,201056,TRUE,3,0,3,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4064,0.435,390.91174,"Unknown","[M+H]+","ion correlated with 3718; ion correlated with 3187; ion correlated with 3765; ion correlated with 4097; ion correlated with 2873; ion correlated with 4065",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",84.74,0,0,0,0,4846,8484,0,0,0,0,0,0,0,101977,44905,35013,0,0,0,0,0,0,0,0,0,0,0,0,"F4064_mz390.9117_rt0.44",0,101977,101978,TRUE,5,3,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4065,0.473,391.14297,"Unknown","[M+H]+","ion correlated with 4695; ion correlated with 4064; ion correlated with 2044; ion correlated with 4646; ion correlated with 4097; ion correlated with 2873; ion correlated with 2627; ion correlated with 4089",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,105668,69555,42540,0,0,0,0,0,0,0,0,0,0,0,0,"F4065_mz391.143_rt0.47",0,105668,105669,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4066,0.478,391.1832,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",719.04,0,0,0,0,0,0,0,39159,133861,51418,0,100641,147795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F4066_mz391.1832_rt0.48",0,147795,147796,TRUE,5,0,0,0,0,3,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Other pattern"
4067,0.973,391.20844,"Unknown","[M+H]+","ion correlated with 1726; ion correlated with 3690; ion correlated with 1095; ion correlated with 1552; ion correlated with 4082; ion correlated with 1927; ion correlated with 1765; ion correlated with 3243; ion correlated with 3461; ion correlated with 3351; ion correlated with 1504; ion correlated with 4175",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",7111.42,0,0,0,0,0,0,0,284568,107952,78718,293309,1038525,913495,0,0,0,13392,7982,18790,0,39833,27819,0,0,0,0,0,0,"F4067_mz391.2084_rt0.97",0,1038525,1038526,TRUE,11,0,0,0,0,3,2,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Other pattern"
4068,1.253,391.2095,"Unknown","[M+H]+","ion correlated with 4726; ion correlated with 4516; ion correlated with 2872; ion correlated with 4954; ion correlated with 1690; ion correlated with 3495",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",97.12,0,0,0,0,1670,0,1389,46697,39533,35536,31777,23451,16200,728206,521459,1398037,0,18973,5634,30733,38009,46221,0,0,0,0,1644,1606,"F4068_mz391.2095_rt1.25",0,1398037,1398038,TRUE,18,3,0,2,2,3,3,2,3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Other pattern"
4069,0.888,391.23602,"Unknown","[M+H]+","ion correlated with 4514; ion correlated with 521; ion correlated with 3377; ion correlated with 4880; ion correlated with 1393; ion correlated with 1929; ion correlated with 1904",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",265.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1244971,552398,1141355,0,0,0,0,0,0,0,0,0,0,0,0,"F4069_mz391.236_rt0.89",0,1244971,1244972,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4070,3.101,391.26358,"Unknown","[M+H]+","ion correlated with 3911",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",14.51,0,0,0,0,0,0,0,0,0,0,0,0,0,83128,66194,127305,0,0,0,0,0,0,0,0,0,0,0,0,"F4070_mz391.2636_rt3.1",0,127305,127306,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4071,0.714,391.26581,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",39.92,0,0,0,0,2815,0,3455,17332,121483,83380,0,0,0,0,0,0,0,0,0,0,19072,0,0,0,0,0,0,0,"F4071_mz391.2658_rt0.71",0,121483,121484,TRUE,6,0,0,2,0,3,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4073,0.985,392.1489,"Unknown","[M+H]+","ion correlated with 1886; ion correlated with 5102; ion correlated with 4634; ion correlated with 4151; ion correlated with 3535; ion correlated with 3771; ion correlated with 4267; ion correlated with 4247; ion correlated with 4387; ion correlated with 4668",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2466.14,0,0,0,0,0,0,0,0,0,0,0,0,0,116854,78227,129760,0,0,0,0,0,0,0,0,0,0,0,0,"F4073_mz392.1489_rt0.98",0,129760,129761,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4074,0.955,392.18195,"Unknown","[M+H]+",NA,0.393,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",45602.58,0,0,0,0,0,0,0,3953487,3932155,4045342,5558534,147456,241556,0,0,15370,1272222,2201892,1255718,3162340,3655116,3510977,0,0,0,0,0,0,"F4074_mz392.1819_rt0.96",0,5558534,5558535,TRUE,13,1,0,0,0,3,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Other pattern"
4075,0.747,392.22812,"Unknown","[M+H]+","ion correlated with 250; ion correlated with 2402; similar chromatogram in higher mz_4351",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,358355,136259,187915,0,0,0,0,0,0,0,0,0,0,0,0,"F4075_mz392.2281_rt0.75",0,358355,358356,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4076,1.183,392.22867,"Unknown","[M+H]+","ion correlated with 4038; ion correlated with 396; ion correlated with 1625; ion correlated with 4061; ion correlated with 1665; similar chromatogram in higher mz_4960; similar chromatogram in higher mz_4762; similar chromatogram in higher mz_4473",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",17.38,0,0,0,0,0,0,0,0,0,0,0,4562,4358,946586,181521,122462,0,0,0,4420,0,0,5142,0,5539,0,2286,0,"F4076_mz392.2287_rt1.18",0,946586,946587,TRUE,9,3,2,0,1,0,1,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Other pattern"
4077,2.829,392.2551,"Unknown","[M+H]+","similar chromatogram in higher mz_4198",0.286,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",938.1,0,0,0,0,0,0,0,341177,237049,302353,245110,360460,428383,0,0,0,0,0,0,0,332841,508864,0,0,0,0,0,0,"F4077_mz392.2551_rt2.83",0,508864,508865,TRUE,8,0,0,0,0,3,2,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Other pattern"
4078,5.675,392.27161,"Unknown","[M+H]+","ion correlated with 5053; ion correlated with 5032; ion correlated with 2949; ion correlated with 4085; ion correlated with 5110; ion correlated with 3933; ion correlated with 2782; ion correlated with 4812; ion correlated with 4852",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,122855,131814,172466,0,0,0,0,0,0,0,0,0,0,0,0,"F4078_mz392.2716_rt5.68",0,172466,172467,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4079,5.129,392.27176,"Unknown","[M+H]+","ion correlated with 3935; ion correlated with 4084",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,333173,359149,427634,0,0,0,0,0,0,0,0,0,0,0,0,"F4079_mz392.2718_rt5.13",0,427634,427635,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4080,1.167,393.18884,"Unknown","[M+H]+","ion correlated with 3638; ion correlated with 4167; ion correlated with 4019; ion correlated with 4739; ion correlated with 3194; ion correlated with 4640; ion correlated with 3022; ion correlated with 4223; ion correlated with 4153; ion correlated with 4618; ion correlated with 4333; ion correlated with 4192; ion correlated with 4307; ion correlated with 4250; ion correlated with 4110; ion correlated with 2740; ion correlated with 4206; ion correlated with 4003; ion correlated with 3957; ion correlated with 4041; ion correlated with 4656; ion correlated with 4789; ion correlated with 4803; ion correlated with 4806; ion correlated with 3600",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",30.52,0,0,0,0,0,0,1387,4974,0,4575,0,4030,4519,208767,248842,200793,0,0,0,0,0,0,0,0,0,1998,0,0,"F4080_mz393.1888_rt1.17",0,248842,248843,TRUE,9,3,0,1,1,2,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Other pattern"
4081,1.067,393.21335,"Unknown","[M+H]+","ion correlated with 4382; ion correlated with 4219; ion correlated with 2228; ion correlated with 4508; ion correlated with 3897; ion correlated with 4293; ion correlated with 3969; ion correlated with 3629; ion correlated with 4585; ion correlated with 3431; ion correlated with 4361; ion correlated with 4335; ion correlated with 4531; ion correlated with 3958; ion correlated with 3759; ion correlated with 3584",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1195.25,0,0,0,0,1688,0,0,158244,187132,168759,61396,29110,16505,20846,0,8249,24949,22156,11099,87482,131986,137211,0,6212,11023,0,0,0,"F4081_mz393.2134_rt1.07",0,187132,187133,TRUE,17,2,2,1,0,3,3,3,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Root + Fungal in"
4082,0.976,393.22406,"Unknown","[M+H]+","ion correlated with 3690; ion correlated with 4067; ion correlated with 1927; ion correlated with 1765; ion correlated with 3243; ion correlated with 3351; ion correlated with 4175",0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",810.6,0,2446,0,0,0,0,0,318386,212234,128868,467872,1168051,883531,0,0,0,18971,42069,16178,18153,45681,31358,0,0,0,0,0,0,"F4082_mz393.2241_rt0.98",815.333333333333,1168051,1430.8517762352,TRUE,12,0,0,0,0,3,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Other pattern"
4083,0.979,393.25073,"Unknown","[M+H]+","ion correlated with 2074; ion correlated with 2319; ion correlated with 845; ion correlated with 2880; ion correlated with 3524; ion correlated with 4393; ion correlated with 589; ion correlated with 4302; ion correlated with 2515; ion correlated with 4005; ion correlated with 4390; ion correlated with 4616; ion correlated with 4449; ion correlated with 4322; ion correlated with 2639; ion correlated with 4607; ion correlated with 4468; ion correlated with 4113; ion correlated with 4382; ion correlated with 4343; ion correlated with 4219; ion correlated with 2228; ion correlated with 4178; ion correlated with 4508; ion correlated with 2196; ion correlated with 4428",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",48.71,0,0,0,0,0,0,0,110874,176974,156190,50139,0,0,0,0,0,31657,30976,31231,76886,115995,103706,0,0,0,0,0,0,"F4083_mz393.2507_rt0.98",0,176974,176975,TRUE,10,0,0,0,0,3,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Other pattern"
4084,5.129,393.27927,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",166.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1156109,983985,1504468,0,0,0,0,0,0,0,0,0,0,0,0,"F4084_mz393.2793_rt5.13",0,1504468,1504469,TRUE,3,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4085,5.682,393.27942,"Unknown","[M+H]+","ion correlated with 5053; ion correlated with 5032; ion correlated with 2949; ion correlated with 4078; ion correlated with 2782; ion correlated with 1467; ion correlated with 4812; ion correlated with 4852",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.69,0,0,0,0,0,0,0,0,0,0,0,0,0,195482,167960,244516,0,0,0,0,0,0,1399,0,0,0,0,0,"F4085_mz393.2794_rt5.68",0,244516,244517,TRUE,4,3,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4086,2.14,393.28659,"Unknown","[M+H]+",NA,0.286,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",15392.28,2122,5445,6811,0,3892,1549,4042,36715168,27282822,30415054,24330120,36200324,42285900,0,2963,0,11773,6346,6553,5348,34654640,46431948,1871,3209,8948,4262,2360,2341,"F4086_mz393.2866_rt2.14",4792.66666666667,46431948,9686.1029831027,TRUE,22,1,3,3,3,3,3,3,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Other pattern"
4087,1.501,394.16571,"Unknown","[M+H]+","ion correlated with 3784",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",793.14,0,0,0,0,0,0,0,115517,35185,20833,28203,113206,112738,0,0,0,2064,6799,2538,12151,19617,20758,0,0,0,0,0,0,"F4087_mz394.1657_rt1.5",0,115517,115518,TRUE,12,0,0,0,0,3,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Other pattern"
4088,0.911,394.17105,"Unknown","[M+H]+","ion correlated with 3822",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",35370.23,0,0,0,0,0,0,0,0,0,15766,27429,0,0,2971013,1424222,910301,0,0,0,0,0,0,0,14776,0,0,0,0,"F4088_mz394.171_rt0.91",0,2971013,2971014,TRUE,6,3,1,0,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4089,0.511,394.17157,"Unknown","[M+H]+","ion correlated with 2044; ion correlated with 2627; ion correlated with 3169",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4358.46,0,0,0,0,0,0,0,47028,0,0,0,0,0,276856,158989,84478,0,0,0,0,0,0,0,0,0,0,0,0,"F4089_mz394.1716_rt0.51",0,276856,276857,TRUE,4,3,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4090,1.071,394.19809,"Unknown","[M+H]+","ion correlated with 3362; ion correlated with 3498; ion correlated with 3629; ion correlated with 3921; ion correlated with 3431; ion correlated with 711",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",888.06,0,0,0,0,0,0,0,200258,245264,253712,137659,60601,49426,37651,51575,36622,28338,54267,32343,96610,150526,145536,0,0,0,0,0,2505,"F4090_mz394.1981_rt1.07",0,253712,253713,TRUE,16,3,0,0,1,3,3,3,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Other pattern"
4091,5.771,394.25906,"Unknown","[M+H]+","ion correlated with 4420; ion correlated with 4117; ion correlated with 796; ion correlated with 595; ion correlated with 3908; ion correlated with 1025; ion correlated with 4273; ion correlated with 2876; ion correlated with 3316; ion correlated with 3749; ion correlated with 3788",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",53.49,0,0,0,0,0,0,0,0,0,0,0,0,0,141605,83459,111606,0,0,0,0,0,0,95782,67726,90863,0,0,0,"F4091_mz394.2591_rt5.77",0,141605,141606,TRUE,6,3,3,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4092,3.552,394.27084,"Unknown","[M+H]+","ion correlated with 1041; ion correlated with 779; ion correlated with 2014; ion correlated with 2157; ion correlated with 3115; ion correlated with 3702; ion correlated with 376; ion correlated with 741; ion correlated with 1141; ion correlated with 1166; ion correlated with 1379; ion correlated with 1521; ion correlated with 1546; ion correlated with 1693; ion correlated with 1893; ion correlated with 1991; ion correlated with 2293; ion correlated with 2563; ion correlated with 3959; ion correlated with 3318; ion correlated with 3338; ion correlated with 956; ion correlated with 397; ion correlated with 597; ion correlated with 625; ion correlated with 1019; ion correlated with 1190; ion correlated with 1257; ion correlated with 1349; ion correlated with 1630; ion correlated with 1752; ion correlated with 2317; ion correlated with 2448; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3098; ion correlated with 3118; ion correlated with 3504; ion correlated with 3745; ion correlated with 5013; ion correlated with 5038; ion correlated with 5047; ion correlated with 3515; ion correlated with 4188; ion correlated with 3942; ion correlated with 4987",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",26.63,0,0,0,0,0,0,0,0,0,0,0,0,0,71453,107194,200727,0,0,0,0,0,0,5837,1462,2053,0,0,0,"F4092_mz394.2708_rt3.55",0,200727,200728,TRUE,6,3,3,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
4093,3.307,394.29559,"Unknown","[M+H]+","ion correlated with 3279; ion correlated with 3470; ion correlated with 3848; ion correlated with 3899; ion correlated with 3975; ion correlated with 2678",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",60.81,0,0,0,0,0,0,0,0,0,0,0,0,0,346586,221672,151509,0,0,0,0,0,0,25731,13117,22710,0,0,0,"F4093_mz394.2956_rt3.31",0,346586,346587,TRUE,6,3,3,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Other pattern"
